企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-325918,零售行业,厦门,二线城市,服饰零售,828.0,91.1,76.5,60,通过,14.599999999999994
RETL-202512-890192,零售行业,上海,一线城市,美妆零售,886.0,217.5,170.1,25,通过,47.400000000000006
RETL-202512-046436,零售行业,深圳,一线城市,服饰零售,826.0,12.7,10.1,28,通过,2.5999999999999996
RETL-202512-658102,零售行业,北京,一线城市,文具零售,894.0,247.2,149.3,42,通过,97.89999999999998
RETL-202512-609065,零售行业,深圳,一线城市,服饰零售,831.0,306.8,365.7,53,通过,-58.89999999999998
RETL-202512-676152,零售行业,盐城,三线及以下,综合商超,779.0,377.3,309.5,59,通过,67.80000000000001
RETL-202512-517860,零售行业,杭州,新一线城市,文具零售,727.0,62.4,43.7,26,通过,18.699999999999996
RETL-202512-592342,零售行业,哈尔滨,二线城市,家电零售,915.0,194.9,125.8,20,通过,69.10000000000001
RETL-202512-087421,零售行业,潍坊,三线及以下,美妆零售,783.0,759.3,589.6,110,通过,169.69999999999993
RETL-202512-790141,零售行业,南京,新一线城市,文具零售,765.0,174.1,118.7,38,拒绝,55.39999999999999
RETL-202512-137939,零售行业,潍坊,三线及以下,美妆零售,939.0,142.5,164.5,51,通过,-22.0
RETL-202512-699747,零售行业,阜阳,三线及以下,文具零售,817.0,240.3,199.8,51,通过,40.5
RETL-202512-744691,零售行业,西安,新一线城市,综合商超,810.0,162.0,121.0,25,通过,41.0
RETL-202512-661092,零售行业,常州,三线及以下,服饰零售,869.0,10.3,7.4,56,通过,2.9000000000000004
RETL-202512-893617,零售行业,重庆,新一线城市,综合商超,872.0,332.6,248.6,27,通过,84.00000000000003
RETL-202512-872013,零售行业,常州,三线及以下,生鲜零售,833.0,352.3,214.5,13,通过,137.8
RETL-202512-454129,零售行业,上海,一线城市,便利店,939.0,127.6,99.3,56,通过,28.299999999999997
RETL-202512-856576,零售行业,盐城,三线及以下,服饰零售,914.0,13.2,9.3,30,通过,3.8999999999999986
RETL-202512-343924,零售行业,宁波,二线城市,美妆零售,729.0,256.0,204.9,55,通过,51.099999999999994
RETL-202512-810548,零售行业,青岛,二线城市,美妆零售,753.0,355.4,250.1,10,通过,105.29999999999998
RETL-202512-344741,零售行业,成都,新一线城市,家电零售,819.0,310.0,202.5,39,通过,107.5
RETL-202512-411517,零售行业,苏州,新一线城市,综合商超,719.0,218.1,142.0,48,拒绝,76.1
RETL-202512-763381,零售行业,长沙,二线城市,家电零售,714.0,302.8,220.1,50,通过,82.70000000000002
RETL-202512-402835,零售行业,哈尔滨,二线城市,便利店,709.0,190.9,123.6,21,通过,67.30000000000001
RETL-202512-888265,零售行业,广州,一线城市,美妆零售,786.0,832.0,562.2,104,通过,269.79999999999995
RETL-202512-158942,零售行业,长沙,二线城市,服饰零售,797.0,256.1,173.9,14,通过,82.20000000000002
RETL-202512-603481,零售行业,济南,二线城市,服饰零售,706.0,83.4,62.6,20,通过,20.800000000000004
RETL-202512-532303,零售行业,成都,新一线城市,便利店,734.0,309.5,208.0,8,通过,101.5
RETL-202512-277563,零售行业,宁波,二线城市,美妆零售,759.0,184.6,131.2,39,通过,53.400000000000006
RETL-202512-267168,零售行业,深圳,一线城市,生鲜零售,724.0,253.4,192.6,16,通过,60.80000000000001
RETL-202512-315697,零售行业,北京,一线城市,生鲜零售,880.0,288.8,198.4,26,通过,90.4
RETL-202512-398660,零售行业,阜阳,三线及以下,服饰零售,844.0,192.4,138.5,54,通过,53.900000000000006
RETL-202512-259900,零售行业,重庆,新一线城市,家电零售,815.0,303.3,218.3,35,拒绝,85.0
RETL-202512-136393,零售行业,大连,二线城市,生鲜零售,779.0,207.8,127.5,7,拒绝,80.30000000000001
RETL-202512-610783,零售行业,杭州,新一线城市,美妆零售,717.0,198.1,154.0,9,通过,44.099999999999994
RETL-202512-608509,零售行业,成都,新一线城市,综合商超,746.0,342.7,212.0,22,通过,130.7
RETL-202512-513693,零售行业,杭州,新一线城市,便利店,823.0,59.9,50.3,26,通过,9.600000000000001
RETL-202512-387503,零售行业,重庆,新一线城市,生鲜零售,730.0,367.7,255.3,60,通过,112.39999999999998
RETL-202512-044329,零售行业,保定,三线及以下,服饰零售,701.0,564.1,359.4,108,通过,204.70000000000005
RETL-202512-368051,零售行业,哈尔滨,二线城市,文具零售,724.0,367.6,247.1,25,通过,120.50000000000003
RETL-202512-304693,零售行业,泉州,三线及以下,生鲜零售,868.0,57.8,37.7,31,通过,20.099999999999994
RETL-202512-093318,零售行业,广州,一线城市,家电零售,814.0,302.9,216.9,42,通过,85.99999999999997
RETL-202512-204119,零售行业,盐城,三线及以下,综合商超,770.0,96.9,65.3,46,拒绝,31.60000000000001
RETL-202512-938785,零售行业,常州,三线及以下,服饰零售,779.0,137.4,85.3,37,通过,52.10000000000001
RETL-202512-494050,零售行业,盐城,三线及以下,便利店,717.0,320.4,219.6,37,通过,100.79999999999998
RETL-202512-859593,零售行业,重庆,新一线城市,服饰零售,880.0,17.1,10.8,55,通过,6.300000000000001
RETL-202512-987707,零售行业,南京,新一线城市,生鲜零售,736.0,993.2,778.5,75,通过,214.70000000000005
RETL-202512-341688,零售行业,哈尔滨,二线城市,服饰零售,773.0,76.4,52.4,6,通过,24.000000000000007
RETL-202512-726755,零售行业,宁波,二线城市,服饰零售,940.0,21.9,17.6,30,通过,4.299999999999997
RETL-202512-636282,零售行业,大连,二线城市,家电零售,949.0,199.9,147.3,19,通过,52.599999999999994
RETL-202512-021503,零售行业,北京,一线城市,文具零售,785.0,31.1,21.5,44,通过,9.600000000000001
RETL-202512-087330,零售行业,苏州,新一线城市,便利店,835.0,34.6,22.2,26,通过,12.400000000000002
RETL-202512-090483,零售行业,北京,一线城市,文具零售,875.0,212.9,132.5,13,通过,80.4
RETL-202512-934073,零售行业,沈阳,二线城市,生鲜零售,900.0,168.1,110.3,7,通过,57.8
RETL-202512-057855,零售行业,济南,二线城市,美妆零售,791.0,246.5,153.1,34,通过,93.4
RETL-202512-103838,零售行业,武汉,新一线城市,文具零售,707.0,201.5,149.9,57,拒绝,51.599999999999994
RETL-202512-923221,零售行业,哈尔滨,二线城市,家电零售,874.0,610.7,474.5,78,通过,136.20000000000005
RETL-202512-213659,零售行业,唐山,三线及以下,便利店,765.0,100.0,63.4,56,通过,36.6
RETL-202512-899928,零售行业,阜阳,三线及以下,家电零售,888.0,293.8,193.6,55,通过,100.20000000000002
RETL-202512-168997,零售行业,唐山,三线及以下,美妆零售,802.0,477.1,385.4,12,通过,91.70000000000005
RETL-202512-581874,零售行业,济南,二线城市,家电零售,875.0,230.3,150.6,11,通过,79.70000000000002
RETL-202512-300182,零售行业,盐城,三线及以下,家电零售,789.0,860.6,588.6,68,拒绝,272.0
RETL-202512-349295,零售行业,杭州,新一线城市,家电零售,935.0,293.3,224.0,54,通过,69.30000000000001
RETL-202512-011155,零售行业,杭州,新一线城市,文具零售,884.0,364.7,250.9,20,通过,113.79999999999998
RETL-202512-501712,零售行业,武汉,新一线城市,生鲜零售,911.0,351.5,252.7,48,通过,98.80000000000001
RETL-202512-407525,零售行业,西安,新一线城市,美妆零售,706.0,104.9,81.2,10,通过,23.700000000000003
RETL-202512-136684,零售行业,唐山,三线及以下,服饰零售,947.0,282.4,230.1,9,通过,52.29999999999998
RETL-202512-358184,零售行业,厦门,二线城市,综合商超,827.0,568.5,360.7,94,通过,207.8
RETL-202512-074578,零售行业,阜阳,三线及以下,综合商超,712.0,838.7,524.3,103,通过,314.4000000000001
RETL-202512-564182,零售行业,邯郸,三线及以下,生鲜零售,838.0,177.1,111.3,43,通过,65.8
RETL-202512-765617,零售行业,深圳,一线城市,综合商超,775.0,327.9,234.8,51,通过,93.09999999999997
RETL-202512-470868,零售行业,泉州,三线及以下,综合商超,704.0,169.9,113.9,27,通过,56.0
RETL-202512-012091,零售行业,西安,新一线城市,生鲜零售,733.0,825.9,594.7,113,通过,231.19999999999993
RETL-202512-588825,零售行业,邯郸,三线及以下,文具零售,893.0,150.9,103.6,27,通过,47.30000000000001
RETL-202512-215978,零售行业,唐山,三线及以下,生鲜零售,763.0,322.8,268.4,53,通过,54.400000000000034
RETL-202512-830028,零售行业,大连,二线城市,家电零售,761.0,717.7,479.0,115,拒绝,238.70000000000005
RETL-202512-471503,零售行业,苏州,新一线城市,生鲜零售,741.0,222.4,146.6,50,通过,75.80000000000001
RETL-202512-690450,零售行业,常州,三线及以下,综合商超,774.0,382.1,265.3,44,通过,116.80000000000001
RETL-202512-918051,零售行业,杭州,新一线城市,便利店,851.0,311.1,225.0,33,通过,86.10000000000002
RETL-202512-414110,零售行业,厦门,二线城市,文具零售,874.0,,,47,通过,
RETL-202512-046436,零售行业,深圳,一线城市,服饰零售,826.0,12.7,10.1,28,通过,2.5999999999999996
RETL-202512-006194,零售行业,沈阳,二线城市,综合商超,818.0,343.8,288.2,13,通过,55.60000000000002
RETL-202512-907570,零售行业,盐城,三线及以下,美妆零售,806.0,451.3,349.9,29,通过,101.40000000000003
RETL-202512-902364,零售行业,杭州,新一线城市,家电零售,912.0,245.5,188.2,28,通过,57.30000000000001
RETL-202512-544022,零售行业,阜阳,三线及以下,综合商超,924.0,420.7,286.2,9,通过,134.5
RETL-202512-574853,零售行业,天津,新一线城市,综合商超,849.0,286.6,175.6,30,通过,111.00000000000003
RETL-202512-269561,零售行业,哈尔滨,二线城市,生鲜零售,749.0,60.4,44.8,7,通过,15.600000000000001
RETL-202512-496436,零售行业,北京,一线城市,家电零售,844.0,406.7,254.7,31,通过,152.0
RETL-202512-188090,零售行业,南京,新一线城市,便利店,940.0,48.6,39.4,26,通过,9.200000000000003
RETL-202512-476221,零售行业,济南,二线城市,生鲜零售,782.0,113.2,78.9,35,通过,34.3
RETL-202512-870501,零售行业,深圳,一线城市,美妆零售,771.0,247.2,189.1,42,拒绝,58.099999999999994
RETL-202512-181663,零售行业,保定,三线及以下,美妆零售,722.0,338.8,249.7,40,通过,89.10000000000002
RETL-202512-681123,零售行业,沈阳,二线城市,家电零售,705.0,71.3,59.8,55,通过,11.5
RETL-202512-499177,零售行业,泉州,三线及以下,生鲜零售,829.0,378.8,298.7,35,通过,80.10000000000002
RETL-202512-800302,零售行业,长沙,二线城市,服饰零售,802.0,375.3,264.9,51,通过,110.40000000000003
RETL-202512-788555,零售行业,潍坊,三线及以下,便利店,721.0,59.5,48.6,58,通过,10.899999999999999
RETL-202512-415470,零售行业,哈尔滨,二线城市,生鲜零售,711.0,357.6,269.0,15,通过,88.60000000000002
RETL-202512-164381,零售行业,唐山,三线及以下,生鲜零售,927.0,76.5,47.0,24,通过,29.5
RETL-202512-912780,零售行业,深圳,一线城市,便利店,701.0,393.2,292.1,19,通过,101.09999999999997
RETL-202512-023334,零售行业,沈阳,二线城市,家电零售,716.0,469.2,389.1,27,通过,80.09999999999997
RETL-202512-714237,零售行业,济南,二线城市,便利店,740.0,692.4,430.3,84,通过,262.09999999999997
RETL-202512-624450,零售行业,阜阳,三线及以下,综合商超,913.0,297.9,217.7,26,通过,80.19999999999999
RETL-202512-719036,零售行业,重庆,新一线城市,美妆零售,723.0,103.8,74.7,54,通过,29.099999999999994
RETL-202512-800987,零售行业,长沙,二线城市,服饰零售,858.0,210.0,139.1,28,通过,70.9
RETL-202512-404788,零售行业,潍坊,三线及以下,便利店,877.0,55.8,38.1,6,通过,17.699999999999996
RETL-202512-306686,零售行业,沈阳,二线城市,美妆零售,795.0,977.9,756.0,105,通过,221.89999999999998
RETL-202512-456039,零售行业,常州,三线及以下,美妆零售,711.0,695.1,570.3,115,通过,124.80000000000007
RETL-202512-723626,零售行业,西安,新一线城市,美妆零售,886.0,163.5,132.9,31,通过,30.599999999999994
RETL-202512-269039,零售行业,唐山,三线及以下,便利店,910.0,,,14,通过,
RETL-202512-872180,零售行业,济南,二线城市,美妆零售,756.0,278.5,234.2,7,通过,44.30000000000001
RETL-202512-900602,零售行业,长沙,二线城市,服饰零售,864.0,99.1,67.9,11,通过,31.19999999999999
RETL-202512-874912,零售行业,武汉,新一线城市,美妆零售,783.0,221.3,164.3,16,拒绝,57.0
RETL-202512-239211,零售行业,苏州,新一线城市,综合商超,799.0,257.5,166.7,52,通过,90.80000000000001
RETL-202512-569581,零售行业,深圳,一线城市,综合商超,861.0,77.8,60.5,17,通过,17.299999999999997
RETL-202512-801993,零售行业,阜阳,三线及以下,服饰零售,800.0,76.2,60.2,29,通过,16.0
RETL-202512-221060,零售行业,深圳,一线城市,服饰零售,770.0,227.7,142.8,18,通过,84.89999999999998
RETL-202512-075321,零售行业,阜阳,三线及以下,便利店,949.0,792.5,493.6,105,通过,298.9
RETL-202512-682277,零售行业,青岛,二线城市,美妆零售,751.0,315.1,198.4,17,拒绝,116.70000000000002
RETL-202512-146552,零售行业,厦门,二线城市,文具零售,853.0,181.3,150.0,45,拒绝,31.30000000000001
RETL-202512-130286,零售行业,哈尔滨,二线城市,服饰零售,772.0,551.7,452.9,75,通过,98.80000000000007
RETL-202512-191720,零售行业,苏州,新一线城市,生鲜零售,829.0,179.0,130.4,52,拒绝,48.599999999999994
RETL-202512-484006,零售行业,潍坊,三线及以下,家电零售,802.0,364.3,251.5,28,通过,112.80000000000001
RETL-202512-001957,零售行业,邯郸,三线及以下,服饰零售,862.0,115.6,96.0,24,通过,19.599999999999994
RETL-202512-014690,零售行业,常州,三线及以下,服饰零售,891.0,616.0,399.0,108,通过,217.0
RETL-202512-810092,零售行业,大连,二线城市,家电零售,700.0,121.8,80.9,11,通过,40.89999999999999
RETL-202512-799452,零售行业,青岛,二线城市,便利店,706.0,397.9,268.8,50,通过,129.09999999999997
RETL-202512-295681,零售行业,苏州,新一线城市,生鲜零售,746.0,24.0,17.6,22,通过,6.399999999999999
RETL-202512-469653,零售行业,大连,二线城市,便利店,921.0,346.4,266.5,20,通过,79.89999999999998
RETL-202512-114836,零售行业,深圳,一线城市,文具零售,787.0,248.5,196.6,20,通过,51.900000000000006
RETL-202512-712312,零售行业,邯郸,三线及以下,文具零售,758.0,272.1,181.3,42,通过,90.80000000000001
RETL-202512-957877,零售行业,杭州,新一线城市,服饰零售,827.0,138.6,105.8,12,通过,32.8
RETL-202512-086862,零售行业,长沙,二线城市,服饰零售,911.0,372.4,239.9,51,通过,132.49999999999997
RETL-202512-144513,零售行业,深圳,一线城市,便利店,782.0,89.2,57.8,8,通过,31.400000000000006
RETL-202512-916458,零售行业,哈尔滨,二线城市,生鲜零售,916.0,640.1,441.5,87,通过,198.60000000000002
RETL-202512-562653,零售行业,常州,三线及以下,家电零售,719.0,346.3,284.2,28,通过,62.10000000000002
RETL-202512-403565,零售行业,上海,一线城市,便利店,892.0,318.7,237.9,27,拒绝,80.79999999999998
RETL-202512-604606,零售行业,沈阳,二线城市,服饰零售,888.0,396.8,321.6,5,通过,75.19999999999999
RETL-202512-800897,零售行业,唐山,三线及以下,便利店,704.0,26.4,16.4,18,通过,10.0
RETL-202512-384545,零售行业,宁波,二线城市,综合商超,802.0,311.1,199.2,28,通过,111.90000000000003
RETL-202512-606524,零售行业,阜阳,三线及以下,家电零售,710.0,351.8,238.8,46,通过,113.0
RETL-202512-126043,零售行业,深圳,一线城市,文具零售,941.0,37.6,31.0,32,通过,6.600000000000001
RETL-202512-996090,零售行业,唐山,三线及以下,美妆零售,740.0,672.9,543.1,68,通过,129.79999999999995
RETL-202512-660496,零售行业,潍坊,三线及以下,综合商超,755.0,332.7,229.4,49,拒绝,103.29999999999998
RETL-202512-894128,零售行业,西安,新一线城市,综合商超,759.0,44.1,31.2,32,通过,12.900000000000002
RETL-202512-681515,零售行业,唐山,三线及以下,服饰零售,882.0,299.5,181.0,11,通过,118.5
RETL-202512-427034,零售行业,济南,二线城市,便利店,830.0,546.5,442.0,72,通过,104.5
RETL-202512-779520,零售行业,广州,一线城市,服饰零售,708.0,797.1,535.0,67,通过,262.1
RETL-202512-347455,零售行业,西安,新一线城市,便利店,871.0,196.7,120.1,60,通过,76.6
RETL-202512-149723,零售行业,苏州,新一线城市,服饰零售,865.0,685.7,468.6,105,通过,217.10000000000002
RETL-202512-405981,零售行业,重庆,新一线城市,文具零售,749.0,103.0,65.8,5,通过,37.2
RETL-202512-845286,零售行业,长沙,二线城市,美妆零售,867.0,199.1,136.2,51,拒绝,62.900000000000006
RETL-202512-681664,零售行业,苏州,新一线城市,家电零售,779.0,384.3,310.6,55,通过,73.69999999999999
RETL-202512-138199,零售行业,哈尔滨,二线城市,综合商超,772.0,139.2,115.5,9,通过,23.69999999999999
RETL-202512-703773,零售行业,邯郸,三线及以下,家电零售,718.0,57.7,39.3,10,通过,18.400000000000006
RETL-202512-164848,零售行业,杭州,新一线城市,文具零售,912.0,99.6,74.7,27,通过,24.89999999999999
RETL-202512-638762,零售行业,大连,二线城市,文具零售,709.0,770.9,610.9,71,通过,160.0
RETL-202512-445760,零售行业,长沙,二线城市,美妆零售,924.0,984.9,633.1,116,通过,351.79999999999995
RETL-202512-292252,零售行业,泉州,三线及以下,家电零售,842.0,142.6,92.0,43,通过,50.599999999999994
RETL-202512-991394,零售行业,常州,三线及以下,服饰零售,743.0,49.3,35.4,58,通过,13.899999999999999
RETL-202512-679833,零售行业,长沙,二线城市,服饰零售,894.0,22.9,18.4,37,通过,4.5
RETL-202512-399968,零售行业,常州,三线及以下,文具零售,827.0,306.3,248.1,13,通过,58.20000000000002
RETL-202512-351966,零售行业,盐城,三线及以下,美妆零售,937.0,389.4,243.8,53,通过,145.59999999999997
RETL-202512-310626,零售行业,保定,三线及以下,服饰零售,734.0,710.6,545.0,79,通过,165.60000000000002
RETL-202512-446184,零售行业,常州,三线及以下,文具零售,836.0,399.0,277.2,57,拒绝,121.80000000000001
RETL-202512-604986,零售行业,盐城,三线及以下,综合商超,723.0,170.7,108.0,54,拒绝,62.69999999999999
RETL-202512-951287,零售行业,潍坊,三线及以下,综合商超,727.0,274.2,227.4,24,通过,46.79999999999998
RETL-202512-700434,零售行业,西安,新一线城市,生鲜零售,752.0,445.0,344.6,33,通过,100.39999999999998
RETL-202512-500323,零售行业,南京,新一线城市,便利店,738.0,271.1,229.9,5,通过,41.20000000000002
RETL-202512-835156,零售行业,常州,三线及以下,便利店,827.0,150.6,123.6,55,通过,27.0
RETL-202512-454382,零售行业,成都,新一线城市,生鲜零售,891.0,369.7,303.8,17,通过,65.89999999999998
RETL-202512-836587,零售行业,西安,新一线城市,美妆零售,828.0,229.3,274.6,49,通过,-45.30000000000001
RETL-202512-282790,零售行业,苏州,新一线城市,便利店,883.0,57.6,41.2,28,通过,16.4
RETL-202512-034236,零售行业,济南,二线城市,综合商超,905.0,252.4,206.1,53,拒绝,46.30000000000001
RETL-202512-113978,零售行业,成都,新一线城市,家电零售,853.0,328.4,209.4,7,通过,118.99999999999997
RETL-202512-128653,零售行业,长沙,二线城市,家电零售,919.0,641.0,446.1,99,通过,194.89999999999998
RETL-202512-409327,零售行业,宁波,二线城市,生鲜零售,828.0,778.0,654.1,72,通过,123.89999999999998
RETL-202512-924532,零售行业,济南,二线城市,文具零售,717.0,225.1,154.1,50,拒绝,71.0
RETL-202512-554023,零售行业,济南,二线城市,家电零售,757.0,514.8,335.6,105,通过,179.19999999999993
RETL-202512-300532,零售行业,北京,一线城市,便利店,880.0,451.4,354.0,54,通过,97.39999999999998
RETL-202512-595928,零售行业,宁波,二线城市,生鲜零售,838.0,307.6,184.6,14,通过,123.00000000000003
RETL-202512-485102,零售行业,邯郸,三线及以下,综合商超,914.0,83.9,63.7,27,通过,20.200000000000003
RETL-202512-502586,零售行业,盐城,三线及以下,美妆零售,915.0,32.1,21.4,7,通过,10.700000000000003
RETL-202512-802238,零售行业,沈阳,二线城市,服饰零售,924.0,196.5,165.2,51,通过,31.30000000000001
RETL-202512-767509,零售行业,重庆,新一线城市,便利店,767.0,201.5,135.4,18,通过,66.1
RETL-202512-869215,零售行业,上海,一线城市,服饰零售,754.0,162.1,130.1,17,通过,32.0
RETL-202512-221841,零售行业,沈阳,二线城市,文具零售,772.0,295.9,200.6,27,通过,95.29999999999998
RETL-202512-074158,零售行业,泉州,三线及以下,生鲜零售,877.0,363.0,281.8,33,通过,81.19999999999999
RETL-202512-765658,零售行业,天津,新一线城市,服饰零售,775.0,299.0,180.0,23,通过,119.0
RETL-202512-469962,零售行业,长沙,二线城市,家电零售,944.0,238.8,147.3,41,通过,91.5
RETL-202512-891816,零售行业,常州,三线及以下,文具零售,799.0,875.1,659.4,77,通过,215.70000000000005
RETL-202512-141385,零售行业,广州,一线城市,综合商超,749.0,93.5,65.0,29,拒绝,28.5
RETL-202512-331576,零售行业,南京,新一线城市,便利店,739.0,646.7,418.6,80,通过,228.10000000000002
RETL-202512-412949,零售行业,上海,一线城市,便利店,846.0,40.9,25.8,39,通过,15.099999999999998
RETL-202512-170400,零售行业,杭州,新一线城市,生鲜零售,757.0,371.9,289.3,42,通过,82.59999999999997
RETL-202512-938491,零售行业,西安,新一线城市,生鲜零售,878.0,126.5,99.0,43,通过,27.5
RETL-202512-671067,零售行业,长沙,二线城市,服饰零售,802.0,50.4,42.0,44,通过,8.399999999999999
RETL-202512-808489,零售行业,阜阳,三线及以下,综合商超,786.0,667.0,557.3,115,通过,109.70000000000005
RETL-202512-210395,零售行业,深圳,一线城市,服饰零售,829.0,163.0,133.0,40,通过,30.0
RETL-202512-759915,零售行业,广州,一线城市,服饰零售,738.0,184.2,152.8,14,通过,31.399999999999977
RETL-202512-977371,零售行业,南京,新一线城市,文具零售,712.0,527.6,320.6,77,拒绝,207.0
RETL-202512-809442,零售行业,大连,二线城市,服饰零售,791.0,395.7,290.6,43,通过,105.09999999999997
RETL-202512-861259,零售行业,济南,二线城市,综合商超,891.0,234.9,250.9,50,通过,-16.0
RETL-202512-536683,零售行业,上海,一线城市,文具零售,906.0,261.4,200.4,49,通过,60.99999999999997
RETL-202512-369521,零售行业,保定,三线及以下,家电零售,899.0,38.3,29.9,23,通过,8.399999999999999
RETL-202512-797002,零售行业,常州,三线及以下,家电零售,849.0,152.7,126.8,25,通过,25.89999999999999
RETL-202512-868447,零售行业,宁波,二线城市,美妆零售,821.0,77.6,46.9,35,通过,30.699999999999996
RETL-202512-756187,零售行业,济南,二线城市,服饰零售,929.0,969.6,679.1,97,拒绝,290.5
RETL-202512-885687,零售行业,济南,二线城市,文具零售,942.0,207.2,152.8,6,通过,54.39999999999998
RETL-202512-762364,零售行业,青岛,二线城市,家电零售,937.0,942.2,742.4,81,通过,199.80000000000007
RETL-202512-626580,零售行业,杭州,新一线城市,家电零售,949.0,704.5,454.8,83,通过,249.7
RETL-202512-329537,零售行业,南京,新一线城市,文具零售,867.0,242.5,163.9,38,通过,78.6
RETL-202512-786843,零售行业,沈阳,二线城市,服饰零售,843.0,325.5,273.3,17,通过,52.19999999999999
RETL-202512-471563,零售行业,盐城,三线及以下,生鲜零售,910.0,256.1,209.8,28,通过,46.30000000000001
RETL-202512-795974,零售行业,唐山,三线及以下,家电零售,1100.0,379.9,321.8,49,通过,58.099999999999966
RETL-202512-745314,零售行业,厦门,二线城市,美妆零售,930.0,359.7,295.7,10,通过,64.0
RETL-202512-821781,零售行业,长沙,二线城市,便利店,861.0,381.4,245.2,34,通过,136.2
RETL-202512-403256,零售行业,武汉,新一线城市,家电零售,704.0,300.2,223.4,5,通过,76.79999999999998
RETL-202512-890200,零售行业,泉州,三线及以下,家电零售,811.0,285.2,221.0,18,通过,64.19999999999999
RETL-202512-659762,零售行业,长沙,二线城市,美妆零售,902.0,83.3,56.4,34,通过,26.9
RETL-202512-096874,零售行业,青岛,二线城市,综合商超,936.0,196.5,124.6,23,通过,71.9
RETL-202512-083817,零售行业,青岛,二线城市,生鲜零售,800.0,760.9,638.3,78,通过,122.60000000000002
RETL-202512-044968,零售行业,长沙,二线城市,便利店,821.0,260.5,162.1,18,通过,98.4
RETL-202512-327866,零售行业,宁波,二线城市,综合商超,905.0,234.7,145.5,36,通过,89.19999999999999
RETL-202512-523596,零售行业,杭州,新一线城市,文具零售,814.0,153.1,116.7,13,通过,36.39999999999999
RETL-202512-572360,零售行业,济南,二线城市,便利店,725.0,647.6,474.2,64,通过,173.40000000000003
RETL-202512-863300,零售行业,沈阳,二线城市,综合商超,899.0,514.7,379.8,115,拒绝,134.90000000000003
RETL-202512-284743,零售行业,邯郸,三线及以下,生鲜零售,846.0,161.9,132.0,19,通过,29.900000000000006
RETL-202512-135217,零售行业,宁波,二线城市,家电零售,721.0,413.6,320.2,43,通过,93.40000000000003
RETL-202512-576483,零售行业,沈阳,二线城市,生鲜零售,865.0,50.0,40.5,47,通过,9.5
RETL-202512-801742,零售行业,北京,一线城市,综合商超,917.0,46.9,31.9,23,通过,15.0
RETL-202512-140716,零售行业,成都,新一线城市,生鲜零售,945.0,130.9,87.1,42,通过,43.80000000000001
RETL-202512-561721,零售行业,济南,二线城市,文具零售,818.0,114.6,84.4,58,通过,30.19999999999999
RETL-202512-316734,零售行业,杭州,新一线城市,综合商超,774.0,205.2,126.2,38,通过,78.99999999999999
RETL-202512-499144,零售行业,杭州,新一线城市,家电零售,809.0,269.8,189.8,21,通过,80.0
RETL-202512-609659,零售行业,沈阳,二线城市,便利店,724.0,669.5,423.6,70,通过,245.89999999999998
RETL-202512-239063,零售行业,厦门,二线城市,美妆零售,892.0,650.8,511.4,81,通过,139.39999999999998
RETL-202512-948230,零售行业,常州,三线及以下,家电零售,843.0,114.5,69.1,13,通过,45.400000000000006
RETL-202512-297138,零售行业,杭州,新一线城市,美妆零售,759.0,507.9,398.5,98,通过,109.39999999999998
RETL-202512-392082,零售行业,宁波,二线城市,服饰零售,803.0,289.8,237.4,49,通过,52.400000000000006
RETL-202512-696856,零售行业,潍坊,三线及以下,便利店,879.0,341.1,217.2,48,通过,123.90000000000003
RETL-202512-808551,零售行业,广州,一线城市,便利店,735.0,356.2,299.6,29,拒绝,56.599999999999966
RETL-202512-453741,零售行业,重庆,新一线城市,美妆零售,858.0,623.1,396.1,83,通过,227.0
RETL-202512-563454,零售行业,成都,新一线城市,家电零售,831.0,107.1,87.4,54,通过,19.69999999999999
RETL-202512-907713,零售行业,成都,新一线城市,美妆零售,815.0,224.7,175.8,34,通过,48.89999999999998
RETL-202512-710564,零售行业,阜阳,三线及以下,综合商超,826.0,94.7,78.1,45,通过,16.60000000000001
RETL-202512-816458,零售行业,苏州,新一线城市,文具零售,732.0,269.6,219.2,23,通过,50.400000000000034
RETL-202512-758880,零售行业,沈阳,二线城市,便利店,933.0,93.4,68.3,25,通过,25.10000000000001
RETL-202512-684236,零售行业,武汉,新一线城市,服饰零售,942.0,742.0,607.1,109,通过,134.89999999999998
RETL-202512-853887,零售行业,常州,三线及以下,生鲜零售,937.0,407.1,325.6,37,拒绝,81.5
RETL-202512-643141,零售行业,广州,一线城市,便利店,861.0,285.9,242.0,46,通过,43.89999999999998
RETL-202512-948842,零售行业,厦门,二线城市,美妆零售,742.0,149.1,105.7,26,拒绝,43.39999999999999
RETL-202512-236548,零售行业,深圳,一线城市,综合商超,938.0,55.0,36.7,47,拒绝,18.299999999999997
RETL-202512-008214,零售行业,常州,三线及以下,便利店,880.0,74.0,49.0,26,通过,25.0
RETL-202512-523571,零售行业,唐山,三线及以下,综合商超,728.0,94.6,74.3,38,通过,20.299999999999997
RETL-202512-620787,零售行业,长沙,二线城市,美妆零售,851.0,55.5,40.8,15,通过,14.700000000000003
RETL-202512-985620,零售行业,长沙,二线城市,综合商超,719.0,12.4,9.7,28,通过,2.700000000000001
RETL-202512-040516,零售行业,成都,新一线城市,家电零售,825.0,329.9,280.0,10,通过,49.89999999999998
