企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-314708,零售行业,哈尔滨,二线城市,生鲜零售,578.0,241.2,185.8,32,通过,55.39999999999998
RETL-202512-295570,零售行业,潍坊,三线及以下,生鲜零售,540.0,235.8,143.8,41,通过,92.0
RETL-202512-562250,零售行业,大连,二线城市,便利店,401.0,292.9,248.2,7,通过,44.69999999999999
RETL-202512-318575,零售行业,盐城,三线及以下,文具零售,615.0,339.4,269.8,25,通过,69.59999999999997
RETL-202512-566195,零售行业,沈阳,二线城市,便利店,531.0,389.7,241.9,6,通过,147.79999999999998
RETL-202512-590858,零售行业,天津,新一线城市,生鲜零售,484.0,79.0,86.2,15,通过,-7.200000000000003
RETL-202512-770076,零售行业,青岛,二线城市,美妆零售,602.0,201.8,156.0,6,通过,45.80000000000001
RETL-202512-419541,零售行业,盐城,三线及以下,便利店,571.0,123.0,100.6,6,通过,22.400000000000006
RETL-202512-553220,零售行业,武汉,新一线城市,文具零售,658.0,254.0,181.7,46,通过,72.30000000000001
RETL-202512-611910,零售行业,常州,三线及以下,文具零售,605.0,217.0,144.4,24,通过,72.6
RETL-202512-198572,零售行业,保定,三线及以下,文具零售,627.0,338.4,235.2,10,拒绝,103.19999999999999
RETL-202512-506872,零售行业,哈尔滨,二线城市,便利店,456.0,247.7,181.2,34,通过,66.5
RETL-202512-534569,零售行业,苏州,新一线城市,服饰零售,676.0,352.2,240.4,12,通过,111.79999999999998
RETL-202512-001215,零售行业,重庆,新一线城市,服饰零售,482.0,173.1,139.8,12,通过,33.29999999999998
RETL-202512-437237,零售行业,盐城,三线及以下,便利店,446.0,317.7,245.1,27,通过,72.6
RETL-202512-743902,零售行业,南京,新一线城市,便利店,401.0,752.6,634.1,96,拒绝,118.5
RETL-202512-381263,零售行业,成都,新一线城市,便利店,415.0,225.8,169.1,28,拒绝,56.70000000000002
RETL-202512-518931,零售行业,天津,新一线城市,综合商超,635.0,315.9,215.9,53,通过,99.99999999999997
RETL-202512-933812,零售行业,成都,新一线城市,家电零售,498.0,551.5,429.5,63,通过,122.0
RETL-202512-505187,零售行业,苏州,新一线城市,家电零售,484.0,31.0,23.0,55,通过,8.0
RETL-202512-650746,零售行业,北京,一线城市,服饰零售,604.0,223.9,172.7,41,通过,51.20000000000002
RETL-202512-639978,零售行业,北京,一线城市,文具零售,413.0,116.5,75.4,23,通过,41.099999999999994
RETL-202512-692420,零售行业,深圳,一线城市,家电零售,413.0,472.1,284.9,42,通过,187.20000000000005
RETL-202512-742144,零售行业,长沙,二线城市,综合商超,593.0,83.4,57.9,36,通过,25.500000000000007
RETL-202512-079756,零售行业,保定,三线及以下,家电零售,639.0,92.5,75.1,37,通过,17.400000000000006
RETL-202512-158028,零售行业,长沙,二线城市,综合商超,568.0,933.0,664.5,103,通过,268.5
RETL-202512-582167,零售行业,哈尔滨,二线城市,家电零售,503.0,605.3,365.8,81,拒绝,239.49999999999994
RETL-202512-971899,零售行业,广州,一线城市,综合商超,412.0,225.9,154.6,22,通过,71.30000000000001
RETL-202512-817093,零售行业,济南,二线城市,综合商超,623.0,330.2,202.9,42,通过,127.29999999999998
RETL-202512-365811,零售行业,南京,新一线城市,服饰零售,530.0,26.7,18.2,51,通过,8.5
RETL-202512-712704,零售行业,泉州,三线及以下,综合商超,471.0,371.1,300.8,58,通过,70.30000000000001
RETL-202512-496995,零售行业,北京,一线城市,综合商超,569.0,131.6,90.9,18,通过,40.69999999999999
RETL-202512-175550,零售行业,潍坊,三线及以下,文具零售,431.0,443.7,287.4,30,通过,156.3
RETL-202512-958660,零售行业,长沙,二线城市,服饰零售,402.0,753.8,569.1,86,通过,184.69999999999993
RETL-202512-939158,零售行业,邯郸,三线及以下,家电零售,679.0,466.5,337.1,58,通过,129.39999999999998
RETL-202512-841058,零售行业,青岛,二线城市,服饰零售,666.0,272.3,167.7,51,通过,104.60000000000002
RETL-202512-547327,零售行业,宁波,二线城市,便利店,528.0,163.0,106.6,21,通过,56.400000000000006
RETL-202512-399364,零售行业,南京,新一线城市,综合商超,525.0,143.0,110.3,58,通过,32.7
RETL-202512-867403,零售行业,济南,二线城市,生鲜零售,696.0,928.7,732.8,104,通过,195.9000000000001
RETL-202512-814266,零售行业,北京,一线城市,家电零售,661.0,166.4,107.5,40,拒绝,58.900000000000006
RETL-202512-082204,零售行业,南京,新一线城市,美妆零售,685.0,141.6,104.3,37,通过,37.3
RETL-202512-605082,零售行业,宁波,二线城市,便利店,637.0,367.9,232.2,33,拒绝,135.7
RETL-202512-956456,零售行业,宁波,二线城市,便利店,655.0,191.9,116.7,60,拒绝,75.2
RETL-202512-328248,零售行业,阜阳,三线及以下,综合商超,553.0,68.1,52.7,50,通过,15.399999999999991
RETL-202512-394915,零售行业,重庆,新一线城市,便利店,607.0,221.2,145.3,27,通过,75.89999999999998
RETL-202512-342139,零售行业,潍坊,三线及以下,生鲜零售,441.0,774.7,526.1,113,通过,248.60000000000002
RETL-202512-876570,零售行业,唐山,三线及以下,服饰零售,627.0,822.3,521.2,116,通过,301.0999999999999
RETL-202512-539050,零售行业,泉州,三线及以下,家电零售,688.0,429.4,272.0,57,通过,157.39999999999998
RETL-202512-433118,零售行业,苏州,新一线城市,美妆零售,580.0,944.1,627.7,74,通过,316.4
RETL-202512-784100,零售行业,北京,一线城市,综合商超,441.0,309.2,260.4,14,通过,48.80000000000001
RETL-202512-714542,零售行业,重庆,新一线城市,文具零售,668.0,142.2,96.6,35,通过,45.599999999999994
RETL-202512-439965,零售行业,盐城,三线及以下,综合商超,667.0,224.4,149.3,34,拒绝,75.1
RETL-202512-317692,零售行业,济南,二线城市,生鲜零售,460.0,76.3,64.3,59,通过,12.0
RETL-202512-897342,零售行业,唐山,三线及以下,服饰零售,619.0,57.0,47.3,9,通过,9.700000000000003
RETL-202512-895088,零售行业,厦门,二线城市,综合商超,631.0,336.5,218.5,22,通过,118.0
RETL-202512-944514,零售行业,天津,新一线城市,美妆零售,470.0,773.0,469.4,110,通过,303.6
RETL-202512-386129,零售行业,泉州,三线及以下,美妆零售,498.0,324.0,251.6,29,通过,72.4
RETL-202512-340142,零售行业,阜阳,三线及以下,文具零售,454.0,44.6,34.7,19,通过,9.899999999999999
RETL-202512-506646,零售行业,长沙,二线城市,文具零售,522.0,399.3,251.9,40,通过,147.4
RETL-202512-021964,零售行业,济南,二线城市,生鲜零售,463.0,319.0,257.2,12,通过,61.80000000000001
RETL-202512-881983,零售行业,沈阳,二线城市,美妆零售,608.0,306.6,203.1,53,通过,103.50000000000003
RETL-202512-550221,零售行业,保定,三线及以下,家电零售,441.0,365.8,220.3,55,通过,145.5
RETL-202512-981536,零售行业,宁波,二线城市,综合商超,650.0,729.8,471.4,77,通过,258.4
RETL-202512-608048,零售行业,泉州,三线及以下,便利店,628.0,106.9,83.3,53,通过,23.60000000000001
RETL-202512-480209,零售行业,北京,一线城市,便利店,576.0,189.0,150.1,21,拒绝,38.900000000000006
RETL-202512-189792,零售行业,盐城,三线及以下,生鲜零售,504.0,254.5,192.4,10,通过,62.099999999999994
RETL-202512-368462,零售行业,重庆,新一线城市,服饰零售,642.0,59.4,46.6,6,通过,12.799999999999997
RETL-202512-529151,零售行业,苏州,新一线城市,家电零售,486.0,96.0,64.6,31,通过,31.400000000000006
RETL-202512-022505,零售行业,常州,三线及以下,便利店,479.0,111.4,90.4,15,通过,21.0
RETL-202512-302657,零售行业,潍坊,三线及以下,生鲜零售,457.0,390.9,261.7,15,通过,129.2
RETL-202512-197765,零售行业,苏州,新一线城市,服饰零售,500.0,344.2,287.0,5,通过,57.19999999999999
RETL-202512-000446,零售行业,邯郸,三线及以下,综合商超,428.0,30.8,23.5,49,通过,7.300000000000001
RETL-202512-263668,零售行业,潍坊,三线及以下,服饰零售,637.0,108.4,90.5,33,通过,17.900000000000006
RETL-202512-180605,零售行业,济南,二线城市,家电零售,643.0,31.5,24.7,19,通过,6.800000000000001
RETL-202512-156989,零售行业,邯郸,三线及以下,综合商超,511.0,65.4,48.7,14,通过,16.700000000000003
RETL-202512-610705,零售行业,保定,三线及以下,家电零售,645.0,143.8,97.6,30,通过,46.20000000000002
RETL-202512-165846,零售行业,常州,三线及以下,文具零售,577.0,68.3,55.7,47,通过,12.599999999999994
RETL-202512-090305,零售行业,青岛,二线城市,综合商超,545.0,371.3,284.2,43,通过,87.10000000000002
RETL-202512-057107,零售行业,盐城,三线及以下,服饰零售,537.0,869.6,640.0,65,通过,229.60000000000002
RETL-202512-988495,零售行业,沈阳,二线城市,文具零售,596.0,243.4,206.2,49,通过,37.20000000000002
RETL-202512-910844,零售行业,邯郸,三线及以下,服饰零售,402.0,979.0,715.9,77,通过,263.1
RETL-202512-158837,零售行业,上海,一线城市,综合商超,593.0,227.8,159.7,46,通过,68.10000000000002
RETL-202512-467838,零售行业,杭州,新一线城市,生鲜零售,619.0,736.2,549.4,105,通过,186.80000000000007
RETL-202512-105732,零售行业,北京,一线城市,家电零售,620.0,666.3,555.6,102,通过,110.69999999999993
RETL-202512-402504,零售行业,深圳,一线城市,生鲜零售,612.0,69.5,50.0,25,通过,19.5
RETL-202512-347940,零售行业,深圳,一线城市,美妆零售,549.0,72.9,79.0,20,通过,-6.099999999999994
RETL-202512-442277,零售行业,广州,一线城市,生鲜零售,640.0,154.3,109.2,47,通过,45.10000000000001
RETL-202512-429960,零售行业,沈阳,二线城市,便利店,653.0,357.6,263.3,51,通过,94.30000000000001
RETL-202512-284831,零售行业,沈阳,二线城市,便利店,672.0,276.7,203.0,36,通过,73.69999999999999
RETL-202512-271002,零售行业,济南,二线城市,服饰零售,563.0,420.5,306.2,25,拒绝,114.30000000000001
RETL-202512-286412,零售行业,泉州,三线及以下,服饰零售,544.0,385.6,275.2,32,通过,110.40000000000003
RETL-202512-702821,零售行业,保定,三线及以下,便利店,643.0,284.9,233.8,30,通过,51.099999999999966
RETL-202512-420833,零售行业,保定,三线及以下,文具零售,434.0,261.4,163.9,27,通过,97.49999999999997
RETL-202512-164126,零售行业,深圳,一线城市,家电零售,431.0,297.9,217.3,10,通过,80.59999999999997
RETL-202512-137831,零售行业,厦门,二线城市,生鲜零售,538.0,892.9,580.0,84,通过,312.9
RETL-202512-184754,零售行业,成都,新一线城市,便利店,561.0,69.0,52.8,54,通过,16.200000000000003
RETL-202512-922157,零售行业,成都,新一线城市,便利店,411.0,542.3,360.9,83,通过,181.39999999999998
RETL-202512-110899,零售行业,厦门,二线城市,便利店,446.0,54.8,45.3,26,通过,9.5
RETL-202512-213645,零售行业,深圳,一线城市,便利店,697.0,,,26,通过,
RETL-202512-218890,零售行业,苏州,新一线城市,服饰零售,529.0,270.3,188.4,58,通过,81.9
RETL-202512-920013,零售行业,哈尔滨,二线城市,便利店,454.0,190.5,158.4,18,通过,32.099999999999994
RETL-202512-427045,零售行业,大连,二线城市,家电零售,468.0,291.1,194.2,12,通过,96.90000000000003
RETL-202512-846033,零售行业,潍坊,三线及以下,生鲜零售,662.0,328.9,258.7,47,通过,70.19999999999999
RETL-202512-060028,零售行业,南京,新一线城市,综合商超,585.0,721.0,553.9,99,通过,167.10000000000002
RETL-202512-069075,零售行业,大连,二线城市,服饰零售,444.0,400.0,277.8,37,通过,122.19999999999999
RETL-202512-476527,零售行业,邯郸,三线及以下,文具零售,609.0,,,18,拒绝,
RETL-202512-145281,零售行业,宁波,二线城市,文具零售,572.0,40.2,28.4,34,通过,11.800000000000004
RETL-202512-049183,零售行业,长沙,二线城市,美妆零售,413.0,329.2,252.9,16,通过,76.29999999999998
RETL-202512-760030,零售行业,常州,三线及以下,家电零售,525.0,207.9,139.3,11,通过,68.6
RETL-202512-692718,零售行业,武汉,新一线城市,文具零售,433.0,168.8,202.2,50,通过,-33.39999999999998
RETL-202512-508293,零售行业,大连,二线城市,生鲜零售,480.0,278.2,169.9,44,通过,108.29999999999998
RETL-202512-245543,零售行业,唐山,三线及以下,家电零售,669.0,191.3,116.3,12,通过,75.00000000000001
RETL-202512-403896,零售行业,苏州,新一线城市,生鲜零售,411.0,140.8,92.9,18,通过,47.900000000000006
RETL-202512-386462,零售行业,厦门,二线城市,综合商超,666.0,738.8,473.4,112,通过,265.4
RETL-202512-071231,零售行业,盐城,三线及以下,文具零售,501.0,160.8,101.4,31,通过,59.400000000000006
RETL-202512-308966,零售行业,长沙,二线城市,服饰零售,587.0,611.8,415.4,99,通过,196.39999999999998
RETL-202512-037021,零售行业,上海,一线城市,便利店,633.0,374.6,276.1,39,通过,98.5
RETL-202512-751910,零售行业,武汉,新一线城市,服饰零售,407.0,256.4,215.0,25,通过,41.39999999999998
RETL-202512-304864,零售行业,宁波,二线城市,综合商超,499.0,185.6,136.9,44,通过,48.69999999999999
RETL-202512-193374,零售行业,长沙,二线城市,综合商超,500.0,83.6,62.7,6,通过,20.89999999999999
RETL-202512-399092,零售行业,宁波,二线城市,家电零售,540.0,863.2,582.8,77,通过,280.4000000000001
RETL-202512-694117,零售行业,常州,三线及以下,服饰零售,559.0,873.2,534.4,111,通过,338.80000000000007
RETL-202512-673752,零售行业,南京,新一线城市,综合商超,517.0,100.2,61.6,28,通过,38.6
RETL-202512-117178,零售行业,潍坊,三线及以下,文具零售,423.0,55.9,37.8,6,通过,18.1
RETL-202512-727929,零售行业,重庆,新一线城市,生鲜零售,697.0,368.2,223.8,21,通过,144.39999999999998
RETL-202512-538632,零售行业,广州,一线城市,家电零售,497.0,237.5,163.7,47,通过,73.80000000000001
RETL-202512-352348,零售行业,常州,三线及以下,家电零售,426.0,808.4,571.6,79,通过,236.79999999999995
RETL-202512-198631,零售行业,哈尔滨,二线城市,美妆零售,650.0,231.8,152.5,14,拒绝,79.30000000000001
RETL-202512-252920,零售行业,重庆,新一线城市,美妆零售,544.0,233.1,188.7,46,通过,44.400000000000006
RETL-202512-875212,零售行业,深圳,一线城市,美妆零售,692.0,281.9,190.1,50,通过,91.79999999999998
RETL-202512-256834,零售行业,北京,一线城市,便利店,612.0,134.7,108.3,28,通过,26.39999999999999
RETL-202512-310225,零售行业,常州,三线及以下,综合商超,673.0,246.1,196.0,28,通过,50.099999999999994
RETL-202512-364296,零售行业,深圳,一线城市,便利店,421.0,282.1,209.4,29,通过,72.70000000000002
RETL-202512-605254,零售行业,厦门,二线城市,综合商超,536.0,612.7,380.3,81,通过,232.40000000000003
RETL-202512-385250,零售行业,邯郸,三线及以下,生鲜零售,618.0,997.8,772.3,105,通过,225.5
RETL-202512-565410,零售行业,广州,一线城市,美妆零售,552.0,347.2,273.2,29,通过,74.0
RETL-202512-701555,零售行业,广州,一线城市,文具零售,500.0,129.6,100.8,57,拒绝,28.799999999999997
RETL-202512-024386,零售行业,盐城,三线及以下,综合商超,686.0,172.1,118.3,9,拒绝,53.8
RETL-202512-595148,零售行业,青岛,二线城市,综合商超,652.0,768.4,826.2,66,通过,-57.80000000000007
RETL-202512-084252,零售行业,潍坊,三线及以下,综合商超,515.0,105.0,66.4,37,通过,38.599999999999994
RETL-202512-929203,零售行业,沈阳,二线城市,文具零售,608.0,115.7,83.9,50,通过,31.799999999999997
RETL-202512-402073,零售行业,武汉,新一线城市,服饰零售,686.0,324.6,238.3,53,通过,86.30000000000001
RETL-202512-701007,零售行业,济南,二线城市,文具零售,681.0,572.2,475.5,110,通过,96.70000000000005
RETL-202512-696361,零售行业,青岛,二线城市,服饰零售,540.0,371.5,231.8,48,通过,139.7
RETL-202512-332943,零售行业,成都,新一线城市,便利店,651.0,611.1,413.0,64,拒绝,198.10000000000002
RETL-202512-699959,零售行业,深圳,一线城市,服饰零售,624.0,304.5,201.2,34,通过,103.30000000000001
RETL-202512-135342,零售行业,盐城,三线及以下,生鲜零售,620.0,192.1,157.5,30,通过,34.599999999999994
RETL-202512-400689,零售行业,长沙,二线城市,家电零售,652.0,267.1,164.4,25,通过,102.70000000000002
RETL-202512-097775,零售行业,哈尔滨,二线城市,生鲜零售,623.0,211.6,143.5,53,通过,68.1
RETL-202512-203789,零售行业,南京,新一线城市,生鲜零售,530.0,229.5,163.4,10,拒绝,66.1
RETL-202512-968116,零售行业,厦门,二线城市,综合商超,541.0,372.9,252.6,24,通过,120.29999999999998
RETL-202512-225301,零售行业,青岛,二线城市,美妆零售,645.0,281.2,229.0,31,通过,52.19999999999999
RETL-202512-362977,零售行业,广州,一线城市,美妆零售,416.0,206.5,143.5,30,通过,63.0
RETL-202512-094786,零售行业,西安,新一线城市,便利店,415.0,315.2,223.3,39,通过,91.89999999999998
RETL-202512-041979,零售行业,苏州,新一线城市,便利店,555.0,123.1,88.7,500,通过,34.39999999999999
RETL-202512-609423,零售行业,哈尔滨,二线城市,便利店,662.0,314.4,264.6,32,通过,49.799999999999955
RETL-202512-949064,零售行业,重庆,新一线城市,综合商超,582.0,182.3,153.9,56,通过,28.400000000000006
RETL-202512-005008,零售行业,重庆,新一线城市,家电零售,600.0,219.4,133.3,55,通过,86.1
RETL-202512-334731,零售行业,盐城,三线及以下,美妆零售,476.0,322.4,245.3,47,通过,77.09999999999997
RETL-202512-598524,零售行业,武汉,新一线城市,家电零售,613.0,296.7,178.7,33,拒绝,118.0
RETL-202512-123403,零售行业,重庆,新一线城市,便利店,531.0,983.3,666.5,86,通过,316.79999999999995
RETL-202512-655580,零售行业,哈尔滨,二线城市,综合商超,542.0,159.8,134.8,21,通过,25.0
RETL-202512-448642,零售行业,大连,二线城市,便利店,657.0,336.8,227.2,31,通过,109.60000000000002
RETL-202512-782515,零售行业,南京,新一线城市,美妆零售,695.0,180.4,133.8,55,拒绝,46.599999999999994
RETL-202512-083835,零售行业,深圳,一线城市,美妆零售,648.0,312.5,198.7,38,通过,113.80000000000001
RETL-202512-501842,零售行业,保定,三线及以下,美妆零售,603.0,173.9,117.2,24,通过,56.7
RETL-202512-450196,零售行业,青岛,二线城市,文具零售,549.0,220.6,182.3,8,拒绝,38.29999999999998
RETL-202512-803648,零售行业,广州,一线城市,文具零售,413.0,374.8,246.8,5,通过,128.0
RETL-202512-061691,零售行业,青岛,二线城市,美妆零售,532.0,51.4,42.4,5,通过,9.0
RETL-202512-908296,零售行业,天津,新一线城市,文具零售,498.0,279.2,210.5,11,通过,68.69999999999999
RETL-202512-108972,零售行业,大连,二线城市,综合商超,628.0,129.1,99.4,25,通过,29.69999999999999
RETL-202512-950575,零售行业,青岛,二线城市,美妆零售,652.0,307.0,184.9,36,通过,122.1
RETL-202512-651530,零售行业,唐山,三线及以下,综合商超,676.0,924.7,746.1,119,通过,178.60000000000002
RETL-202512-268023,零售行业,沈阳,二线城市,家电零售,453.0,47.1,28.4,46,通过,18.700000000000003
RETL-202512-363758,零售行业,北京,一线城市,综合商超,416.0,818.9,591.1,85,拒绝,227.79999999999995
RETL-202512-149423,零售行业,唐山,三线及以下,美妆零售,665.0,212.7,167.6,7,通过,45.099999999999994
RETL-202512-328719,零售行业,成都,新一线城市,综合商超,556.0,100.7,65.3,56,通过,35.400000000000006
RETL-202512-970537,零售行业,长沙,二线城市,综合商超,579.0,959.5,766.9,107,通过,192.60000000000002
RETL-202512-977708,零售行业,广州,一线城市,生鲜零售,555.0,734.3,508.3,77,通过,225.99999999999994
RETL-202512-379898,零售行业,邯郸,三线及以下,文具零售,528.0,165.6,129.8,39,通过,35.79999999999998
RETL-202512-151270,零售行业,厦门,二线城市,综合商超,447.0,181.9,135.5,38,通过,46.400000000000006
RETL-202512-228162,零售行业,泉州,三线及以下,便利店,434.0,135.0,110.5,37,通过,24.5
RETL-202512-397542,零售行业,邯郸,三线及以下,综合商超,409.0,606.2,399.6,106,通过,206.60000000000002
RETL-202512-622601,零售行业,武汉,新一线城市,生鲜零售,620.0,120.7,92.7,23,通过,28.0
RETL-202512-507820,零售行业,重庆,新一线城市,文具零售,509.0,147.6,103.4,8,通过,44.19999999999999
RETL-202512-120099,零售行业,厦门,二线城市,生鲜零售,576.0,628.7,505.2,60,通过,123.50000000000006
RETL-202512-674613,零售行业,泉州,三线及以下,生鲜零售,451.0,142.7,97.8,5,通过,44.89999999999999
RETL-202512-372328,零售行业,重庆,新一线城市,综合商超,457.0,234.1,166.3,50,通过,67.79999999999998
RETL-202512-038871,零售行业,盐城,三线及以下,便利店,547.0,565.3,437.5,90,通过,127.79999999999995
RETL-202512-319112,零售行业,潍坊,三线及以下,美妆零售,615.0,199.0,155.0,14,通过,44.0
RETL-202512-830719,零售行业,保定,三线及以下,综合商超,610.0,172.7,133.2,39,拒绝,39.5
RETL-202512-232791,零售行业,深圳,一线城市,便利店,586.0,22.2,15.2,29,通过,7.0
RETL-202512-766643,零售行业,成都,新一线城市,综合商超,692.0,179.8,190.7,44,通过,-10.899999999999977
RETL-202512-655589,零售行业,上海,一线城市,美妆零售,696.0,385.9,296.8,57,通过,89.09999999999997
RETL-202512-761452,零售行业,深圳,一线城市,便利店,685.0,757.0,578.5,112,通过,178.5
RETL-202512-486255,零售行业,北京,一线城市,家电零售,525.0,240.1,196.3,53,通过,43.79999999999998
RETL-202512-438951,零售行业,上海,一线城市,服饰零售,642.0,115.2,70.4,52,通过,44.8
RETL-202512-499820,零售行业,常州,三线及以下,综合商超,566.0,87.2,71.9,38,通过,15.299999999999997
RETL-202512-472552,零售行业,潍坊,三线及以下,服饰零售,447.0,146.0,98.0,27,通过,48.0
RETL-202512-149605,零售行业,西安,新一线城市,综合商超,418.0,293.7,196.0,32,通过,97.69999999999999
RETL-202512-450181,零售行业,宁波,二线城市,服饰零售,428.0,177.4,149.8,6,通过,27.599999999999994
RETL-202512-315806,零售行业,唐山,三线及以下,生鲜零售,576.0,127.5,87.7,56,通过,39.8
RETL-202512-991971,零售行业,哈尔滨,二线城市,美妆零售,613.0,160.7,117.1,0,通过,43.599999999999994
RETL-202512-931987,零售行业,苏州,新一线城市,综合商超,415.0,375.1,308.4,43,通过,66.70000000000005
RETL-202512-642422,零售行业,邯郸,三线及以下,便利店,647.0,689.6,583.7,500,拒绝,105.89999999999998
RETL-202512-043145,零售行业,厦门,二线城市,生鲜零售,699.0,141.0,91.6,32,通过,49.400000000000006
RETL-202512-471060,零售行业,厦门,二线城市,文具零售,507.0,882.2,581.1,0,通过,301.1
RETL-202512-776525,零售行业,重庆,新一线城市,文具零售,607.0,43.3,30.7,54,通过,12.599999999999998
RETL-202512-454523,零售行业,武汉,新一线城市,生鲜零售,512.0,100.4,79.9,40,拒绝,20.5
RETL-202512-572109,零售行业,杭州,新一线城市,便利店,517.0,184.6,145.4,60,通过,39.19999999999999
RETL-202512-343448,零售行业,西安,新一线城市,服饰零售,490.0,113.5,93.0,19,通过,20.5
RETL-202512-014006,零售行业,唐山,三线及以下,美妆零售,433.0,346.0,271.1,46,通过,74.89999999999998
RETL-202512-492717,零售行业,邯郸,三线及以下,便利店,695.0,72.1,56.4,36,通过,15.699999999999996
RETL-202512-683077,零售行业,常州,三线及以下,生鲜零售,667.0,286.6,209.3,44,通过,77.30000000000001
RETL-202512-915748,零售行业,常州,三线及以下,服饰零售,413.0,280.2,218.3,54,通过,61.89999999999998
RETL-202512-420463,零售行业,武汉,新一线城市,便利店,576.0,307.3,221.2,5,通过,86.10000000000002
RETL-202512-650808,零售行业,潍坊,三线及以下,美妆零售,508.0,842.1,666.3,78,通过,175.80000000000007
RETL-202512-042281,零售行业,重庆,新一线城市,服饰零售,584.0,168.0,125.4,55,通过,42.599999999999994
RETL-202512-576534,零售行业,潍坊,三线及以下,便利店,405.0,293.3,196.4,54,拒绝,96.9
RETL-202512-077968,零售行业,上海,一线城市,便利店,568.0,492.3,335.5,41,通过,156.8
RETL-202512-591229,零售行业,济南,二线城市,综合商超,679.0,286.9,197.1,52,通过,89.79999999999998
RETL-202512-448206,零售行业,宁波,二线城市,服饰零售,642.0,334.4,266.0,48,通过,68.39999999999998
RETL-202512-360907,零售行业,唐山,三线及以下,服饰零售,611.0,379.2,250.8,12,通过,128.39999999999998
RETL-202512-061661,零售行业,济南,二线城市,美妆零售,585.0,119.1,89.3,20,通过,29.799999999999997
RETL-202512-264239,零售行业,哈尔滨,二线城市,文具零售,501.0,384.3,325.2,58,通过,59.10000000000002
RETL-202512-652961,零售行业,济南,二线城市,美妆零售,450.0,57.5,46.1,10,通过,11.399999999999999
RETL-202512-263525,零售行业,北京,一线城市,生鲜零售,480.0,358.8,297.4,27,通过,61.400000000000034
RETL-202512-434254,零售行业,邯郸,三线及以下,美妆零售,575.0,557.4,396.1,87,通过,161.29999999999995
RETL-202512-043336,零售行业,广州,一线城市,生鲜零售,639.0,156.7,103.7,24,通过,52.999999999999986
RETL-202512-115685,零售行业,哈尔滨,二线城市,服饰零售,469.0,95.5,59.0,11,通过,36.5
RETL-202512-124207,零售行业,大连,二线城市,便利店,489.0,76.0,63.2,46,通过,12.799999999999997
RETL-202512-708548,零售行业,上海,一线城市,美妆零售,581.0,220.3,175.2,59,通过,45.10000000000002
RETL-202512-608308,零售行业,武汉,新一线城市,综合商超,494.0,267.1,216.2,46,通过,50.900000000000034
RETL-202512-492024,零售行业,大连,二线城市,生鲜零售,670.0,92.8,69.7,45,拒绝,23.099999999999994
RETL-202512-512245,零售行业,保定,三线及以下,综合商超,616.0,211.8,161.9,6,通过,49.900000000000006
RETL-202512-793425,零售行业,广州,一线城市,家电零售,437.0,46.8,36.1,46,通过,10.699999999999996
RETL-202512-938362,零售行业,北京,一线城市,生鲜零售,546.0,112.4,82.0,5,通过,30.400000000000006
RETL-202512-519964,零售行业,宁波,二线城市,生鲜零售,517.0,15.8,10.4,49,通过,5.4
RETL-202512-024613,零售行业,上海,一线城市,便利店,665.0,11.7,7.9,39,拒绝,3.799999999999999
RETL-202512-284067,零售行业,泉州,三线及以下,便利店,457.0,116.6,94.3,40,通过,22.299999999999997
RETL-202512-909878,零售行业,唐山,三线及以下,文具零售,569.0,346.8,264.3,54,通过,82.5
RETL-202512-954927,零售行业,天津,新一线城市,美妆零售,499.0,188.0,127.9,49,通过,60.099999999999994
RETL-202512-386696,零售行业,青岛,二线城市,便利店,577.0,932.7,635.2,79,通过,297.5
RETL-202512-747550,零售行业,常州,三线及以下,文具零售,619.0,95.2,63.6,5,通过,31.6
RETL-202512-404636,零售行业,厦门,二线城市,综合商超,699.0,254.1,214.2,24,通过,39.900000000000006
RETL-202512-987427,零售行业,重庆,新一线城市,综合商超,472.0,317.4,209.5,23,通过,107.89999999999998
RETL-202512-820016,零售行业,长沙,二线城市,文具零售,539.0,998.2,671.1,92,通过,327.1
RETL-202512-673117,零售行业,苏州,新一线城市,便利店,506.0,329.5,202.3,40,通过,127.19999999999999
RETL-202512-409549,零售行业,泉州,三线及以下,便利店,560.0,346.4,228.7,59,通过,117.69999999999999
RETL-202512-598608,零售行业,宁波,二线城市,生鲜零售,483.0,44.5,36.5,15,通过,8.0
RETL-202512-158853,零售行业,保定,三线及以下,生鲜零售,581.0,206.0,132.3,47,通过,73.69999999999999
RETL-202512-075677,零售行业,潍坊,三线及以下,便利店,624.0,204.2,164.2,58,通过,40.0
RETL-202512-487440,零售行业,泉州,三线及以下,服饰零售,532.0,241.9,158.5,60,通过,83.4
RETL-202512-108978,零售行业,长沙,二线城市,美妆零售,646.0,21.5,14.4,12,通过,7.1
RETL-202512-817870,零售行业,盐城,三线及以下,综合商超,665.0,381.7,279.4,35,通过,102.30000000000001
RETL-202512-352287,零售行业,天津,新一线城市,家电零售,645.0,177.2,135.6,39,拒绝,41.599999999999994
RETL-202512-643756,零售行业,南京,新一线城市,服饰零售,586.0,263.0,204.3,53,通过,58.69999999999999
RETL-202512-759988,零售行业,大连,二线城市,美妆零售,541.0,94.0,99.7,60,通过,-5.700000000000003
RETL-202512-270665,零售行业,北京,一线城市,家电零售,535.0,296.7,247.2,34,通过,49.5
